temperature,vibration,current,failure
38.200719295100406,3.974547212654363,13.411514988727085,0.0
81.40063035710507,7.7240128665898204,27.418493388442375,1.0
43.762406822242475,1.8369761569589809,16.894611398783614,0.0
45.105019208163796,2.228663100132989,14.950861365053246,0.0
45.244300351628524,2.4522678764554633,13.749651143233672,0.0
46.50895949909733,2.143913067911978,11.82774740163718,0.0
50.82369677228586,2.2492989265571817,16.404902495966144,0.0
87.74330995686691,8.01273782093245,23.31696010663183,1.0
41.71552860514302,2.4223704755876256,16.620383816161794,0.0
42.32382394219716,3.137437520639361,11.7478920781779,0.0
44.86347730245034,2.67625248417844,15.704937286865901,0.0
73.71849198055695,6.923314681534363,25.947665383195336,1.0
45.52100551975938,2.411612918442109,11.815757599302867,0.0
44.23765081809728,1.439649923682467,14.571606573589467,0.0
48.62883311949346,2.4669336926870886,13.752542107450328,0.0
76.68198328589423,8.072601253443764,27.624967525876777,1.0
46.9733576491149,2.509200815391719,17.33070383524706,0.0
34.63304883795925,2.256385717943224,14.315522878587538,0.0
51.278780627867604,2.905698277245796,13.023452315096911,0.0
51.52739403577164,1.5994711329236306,14.869540129113782,0.0
40.134655295592225,1.9717211786198736,14.438604674400873,0.0
47.59673257120586,2.4725529996918567,14.465573485880327,0.0
39.28497543634758,3.2408317012312993,11.846641745057973,0.0
35.552296345272346,1.9440164871129182,14.983011294493567,0.0
37.96669451575889,2.3039936800404353,11.441938527560428,0.0
44.27819794038029,2.5994740733982473,13.609219297645952,0.0
38.951526285794465,3.289059028781092,13.89378639660618,0.0
37.60544215612936,3.067810073591472,12.924708484440368,0.0
79.14549914486227,9.138160175973638,29.081769699573776,1.0
48.481937237283574,1.8534292281206761,16.8138694917835,0.0
48.20421430633505,2.6056418461397364,10.868703936788808,0.0
49.75211919093025,2.1792592023885238,16.47916801288312,0.0
41.16326218555975,2.305740773455557,14.573911708603417,0.0
41.55924827411138,2.5975124920140633,14.454068957729778,0.0
45.498256825438204,2.6836436567006703,11.81567273456382,0.0
43.932764241440765,2.474303138205757,13.928348842587074,0.0
51.843157787661745,2.5919247723768475,12.104214565462028,0.0
44.61449145292948,2.188675319132774,16.901855096558425,0.0
45.05116530509793,2.8898302661346698,11.878789867206798,0.0
40.714212217918586,2.4584472136856528,16.381097188687193,0.0
44.16439143106794,2.5294921107947985,12.64153869361409,0.0
45.23218274078074,2.0872947350105227,14.486246917025786,0.0
41.80519126155249,2.2670972154409186,13.501856310693919,0.0
35.990097812099904,2.8887036763822556,15.678698228463205,0.0
38.92905693606134,2.0403077042067883,11.652240071182055,0.0
76.37211013159022,5.837831312611696,24.06423483003404,1.0
47.694550218423295,2.46211785673227,13.369826537611782,0.0
46.8860593753226,2.8034252966078355,17.597450036702625,0.0
46.96742692710875,2.407737321172075,12.747369447633986,0.0
41.037396307836495,2.4357312442805346,14.291042395536481,0.0
43.369882339160796,3.070074519260633,15.646559831355411,0.0
43.393070791735035,2.733846585882717,12.37519530212516,0.0
69.62730897146957,7.724184134494965,26.358374497336083,1.0
55.952278129049894,3.042991058087516,14.950335492990764,0.0
54.48396491326974,2.4120570937838317,14.355500212536063,0.0
51.13466611942154,2.051678886342396,14.195626586186615,0.0
36.20630256788443,2.2541819071839764,12.734489940229922,0.0
73.84589535459723,5.651353141254,30.733695481065766,1.0
50.245046129184445,2.0009696863427937,13.73987941289276,0.0
42.94061516938766,2.1918192959802614,10.062153715167835,0.0
38.165606507922895,2.4065519209190076,14.821100170655233,0.0
48.251005889793305,2.3914914747878147,14.762619224529569,0.0
28.793663299654636,2.8967443602761067,14.31338745649305,0.0
71.80820229691692,8.945860401113794,26.67292974010961,1.0
42.55575289106863,2.5363402621646705,17.18533999656577,0.0
42.57318226085448,2.394434880586153,11.414749305695475,0.0
42.531217084193436,1.5186871541637106,13.797438562596934,0.0
43.2567393279607,2.8395713877190976,18.18639586441989,0.0
41.59987639210755,2.172962158436288,14.856633384750475,0.0
74.86721057988005,8.586204838971746,31.001657236501718,1.0
73.40327501633597,7.909677651440466,28.013866662435078,1.0
65.48461273359997,7.398192927450777,24.491724989341122,1.0
37.6781255989509,2.9706552903837418,13.305395422084315,0.0
46.6438120515174,2.2573470823160657,13.196409946116733,0.0
40.126591648863396,3.3199822646856965,11.69333519358851,0.0
38.10340385992736,2.107006983682509,10.924830407101648,0.0
32.88060336685522,2.998429386732904,14.613962145372476,0.0
45.922756515985185,2.709804986012059,15.053795847331587,0.0
42.41977635891313,2.588410436069699,13.937593022121833,0.0
81.5271353288264,5.915953800049999,27.4542091438552,1.0
41.74321553104085,1.475029360711261,17.232600085443835,0.0
46.39497081111901,2.68436657365876,10.100876564491266,0.0
45.64052207455395,2.5191189974800143,10.914393563514201,0.0
55.03046444079561,3.1397324658288754,13.603608647240561,0.0
43.98163124911517,2.3153963997762768,13.487438351496856,0.0
43.779216823546754,3.4935305558497207,14.94607656432043,0.0
49.77571160250619,2.06643489214455,15.101595144547327,0.0
91.9480398351169,8.617726296427225,32.016797712292586,1.0
43.38660080578932,3.0413455269435365,15.372707110029067,0.0
37.89094666629078,2.7430181447088184,13.309670589100406,0.0
44.904918960486555,2.202169352978254,10.319844510988494,0.0
45.458803882677515,2.9991554490739802,14.159195724752072,0.0
40.39663203460317,2.840679755221474,16.32567715506997,0.0
44.87822703869509,2.5419133139646806,13.98887941270386,0.0
49.70385593994108,2.3240393410917455,13.191276014619955,0.0
74.89048416683279,7.091384975094469,27.26104944117716,1.0
47.70731364102394,2.7333354909830403,15.74564870201127,0.0
45.30115104970513,1.413665226992982,18.17209409907423,0.0
41.73335383713144,2.06691257589275,12.390067038294879,0.0
43.77128467957028,3.308606287484312,17.217561711468747,0.0
45.17041734129613,2.2055665866306517,12.243473494353067,0.0
43.98903673783053,2.5714715473818535,12.932799387121666,0.0
75.74619800540678,7.169192656265194,26.214725129336717,1.0
42.85942419517044,1.7175986143189723,12.06682421802937,0.0
31.901274479551276,3.307687844734721,12.16745179887255,0.0
75.5552393562504,7.203569298306052,22.366698455255268,1.0
57.316210562426434,2.923710838575211,11.970481013628296,0.0
96.67746120626305,8.599581422198998,26.225474585905697,1.0
51.06548849989592,2.484470533564549,15.691605745125857,0.0
43.51218248320004,2.7074327501809554,15.88236373283994,0.0
47.827548228157724,3.3674682879184044,15.406880266277788,0.0
45.970449964491536,2.074296782869843,11.920386937946231,0.0
46.0146151042565,2.5379776339580435,15.49980047884742,0.0
49.474621884722204,2.339378616941044,9.003877965014121,0.0
48.23844269050346,2.1770179104377325,14.444579711601708,0.0
51.921364092552594,2.4831937176481436,12.94873813202923,0.0
33.944323454960575,3.5447693608473867,14.943084760836411,0.0
50.49388425993595,3.615650073096316,12.24645243757631,0.0
42.778533699619445,2.179256545477845,12.0132826008361,0.0
43.18779529298434,2.7316031460495616,13.880347712940193,0.0
39.15660981190234,2.5952498398895334,12.035392839245372,0.0
70.35460728553923,7.509409734276628,27.41023994219769,1.0
49.24801048510513,2.4451950980370847,12.929366574864682,0.0
44.98198730454716,3.0482346169054417,13.042482856956623,0.0
40.76603140965798,2.65958725520959,15.723272248995888,0.0
45.27862456144347,1.5667300243196918,16.363782185919924,0.0
53.7478837159347,2.2252298627022324,15.752338334382465,0.0
52.7496720250877,1.6918446957817062,11.31574450302977,0.0
47.91964092662982,2.3064346751052427,15.719169744687113,0.0
44.77206991822251,3.010691647714699,12.970434650170516,0.0
55.665166873281336,2.4867971215205364,11.978803560142174,0.0
42.65262807032524,2.6615396365580146,15.800797176790127,0.0
78.01888636143796,6.731198834030175,28.738040279270326,1.0
73.36936825564275,5.67465493448975,30.76543736512471,1.0
79.83145875918812,5.702411812571932,32.16646529342459,1.0
48.501549397044954,2.7043264057403356,14.372832339488093,0.0
40.04303825271846,3.3777378491577448,9.927558994288127,0.0
56.05261500795676,2.316746489815974,13.034344818386163,0.0
42.8372090609019,2.341142451621883,18.084152080287488,0.0
79.96113240366262,6.690613168894303,26.412644187094255,1.0
43.89373188207114,2.2450966534045587,16.192139814954796,0.0
34.00597021689959,2.0406567442569528,16.54378484387731,0.0
78.27647532979891,3.7023460256237795,18.301458360394555,1.0
45.987998023462,1.9311571647875918,12.923904483019722,0.0
45.14159188065231,2.6036336646994718,17.286756311609068,0.0
49.47596610013866,2.1976276677308935,14.988127837951039,0.0
48.175859008409844,1.3972169714504654,8.290746674191219,0.0
43.59662461566613,2.3575622533151646,15.292012374229103,0.0
82.37438187001419,6.837226609138765,27.729403965415468,1.0
36.535215929023074,2.37191012375231,9.256681278282215,0.0
43.82706433312426,2.589790890969799,16.274629084729458,0.0
76.35762448699944,9.177948501231317,29.017168012834148,1.0
49.63920064040619,3.0191894255096585,13.380700572023878,0.0
46.785077429825236,2.455818520397332,15.022999150723724,0.0
75.51223859656882,6.98390406494366,29.057573455825256,1.0
79.15558151238783,5.503942303003611,21.758334999104235,1.0
47.86291390678079,2.2540487762468975,15.142358812438417,0.0
48.39798874467338,2.509424811472424,16.202645915471525,0.0
46.40495933867516,2.263080326464542,12.1508717712438,0.0
43.10436129506257,2.6478122443735477,11.286128860600849,0.0
44.89549203017926,2.4463489279978856,12.996431614376936,0.0
50.86736928742663,2.578486480484217,14.257234900809934,0.0
81.26034496723086,6.753057229773237,26.15662354533574,1.0
79.20991743077553,8.76267116217602,25.836105093277645,1.0
45.85432719063971,2.4972019905854768,13.474680959367664,0.0
42.35691659125121,3.079537032477949,11.214529055666008,0.0
41.501372460037075,2.695232424964445,14.746697119422796,0.0
38.8711716849883,2.595317795632512,16.87017479844447,0.0
47.41236207621593,2.880027981844801,16.053972526639463,0.0
77.31118650744561,7.6542878668985015,27.89238615935345,1.0
53.362861934188516,2.141040554626199,11.685766762573458,0.0
45.49666152714613,1.2188331706023448,13.637101861504966,0.0
45.35783118609696,1.7009378240581263,15.172331600785567,0.0
50.8041339368926,1.8837383426157455,10.008936439096523,0.0
45.768625529727636,2.1019870715982556,16.97822621665658,0.0
50.12031262905731,2.4352413765682797,14.2526283989664,0.0
45.75209452571788,2.6838246464957107,13.181383051808558,0.0
44.649171442706766,2.9450992055623932,17.846891589649907,0.0
50.41525621587638,2.145796616544769,14.390963463106582,0.0
46.33525132934629,2.7757381376197614,13.038332420976042,0.0
70.92645905221005,9.77316721252837,25.09337670355333,1.0
35.201649380601125,2.7117995327967304,11.490154663995416,0.0
40.95850857322424,2.7035261435622675,11.86753013620155,0.0
45.130455251054165,2.23698257866621,9.219391265061123,0.0
90.25306746320838,4.53605505016257,27.528451355663076,1.0
48.79484610246634,2.0544038872923562,13.7059491531383,0.0
44.90743432003805,1.4321628930106522,15.281085870149546,0.0
73.87791540180302,7.9086320949804145,27.022088044270703,1.0
36.72571664067115,2.865382059533262,13.204884469016557,0.0
47.109603771176424,3.3425071393542547,11.692615437320283,0.0
39.732922184131716,2.511951521642478,15.46391100501969,0.0
42.2484742307729,2.1710827230739316,14.467696051579196,0.0
46.12342362875943,2.407077123903626,11.925867852860009,0.0
48.89180538083319,2.1465537160063257,12.01426799782891,0.0
77.69086242885213,4.7894379076022755,25.44399984113637,1.0
44.075489317785056,1.7484598491200911,14.75927929677193,0.0
52.93008408072676,1.882825564060039,13.27737887606542,0.0
44.58924410803716,2.065853634061817,15.980332477918578,0.0
45.64610590987614,2.632939114826024,10.413787094930846,0.0
41.22308533823339,2.06861211797844,14.856372495621152,0.0
49.42022698180525,2.1526998154184276,14.768404144011793,0.0
43.984773069785035,2.085751487609877,14.35695332777078,0.0
45.37047390209887,3.8798300194555386,14.533636792590803,0.0
48.541782236496765,2.959227221971207,14.675915056464236,0.0
74.35196314237606,6.8852981343097,23.04309450509247,1.0
44.20030735018287,2.17311683067559,19.023113103168846,0.0
48.54054338344295,2.1965674110714124,12.309692083147683,0.0
44.264989991857554,2.4689979953169843,12.311351925633858,0.0
50.94508265553776,2.142120005444624,14.389684680540276,0.0
83.06303705785042,6.376242410095138,24.611807586838097,1.0
37.990744686038596,2.807683742006527,14.515951962442362,0.0
39.7114453552205,3.0149804087905805,17.822838174279447,0.0
45.62612251323954,2.591917258161252,14.974610474089989,0.0
44.72207664544772,2.8022576631776834,14.840383085789984,0.0
39.37255476350812,2.27395483358346,14.195340753496671,0.0
82.25611508673191,6.557018542388144,20.32927749618841,1.0
44.62777042116917,2.0127353476646794,13.999372654776451,0.0
36.18479922318633,3.794781821009307,10.284197097203425,0.0
43.286427417366156,2.817360734280885,14.433249950809238,0.0
44.702373219691,2.9054041365798913,17.794577389546223,0.0
50.393404167156476,2.0761830356904576,12.820215364488785,0.0
46.83682753408089,1.6843620922695273,14.589942911417642,0.0
39.89383591434643,2.9879083596723546,13.888159102955573,0.0
49.69141902987999,2.1391312233313733,12.273012790070132,0.0
43.45393812074393,3.15879876780398,12.575558472701898,0.0
79.607061827198,6.3615439516449825,24.679632467899708,1.0
39.82378838790313,2.9371945903563637,9.827044683257832,0.0
46.160249686788184,2.315194831978183,14.62626428002631,0.0
68.40363142683414,7.363386209470459,30.590732846284055,1.0
47.71680096189967,2.8923021439490118,17.406345219836076,0.0
41.81306436346741,2.4664108549753223,14.920543249964608,0.0
46.912048730920255,2.844853902622597,14.599295375674696,0.0
58.600845832948096,2.153789510063072,12.543455595186774,0.0
43.55670680539931,4.068874266829997,14.246156403312362,0.0
48.54501878794256,2.6276918778371585,10.327280432459204,0.0
76.82580881311858,5.051977672460374,28.711263520082387,1.0
84.360538439452,6.1425782505929005,26.005705886155493,1.0
39.40165052686928,1.8164310967698771,14.987120408668583,0.0
42.188562353795135,4.09655378392243,17.56359781754212,0.0
32.230394325490224,2.5426047248169503,13.79904855885659,0.0
78.4687064114161,5.426973646961343,30.18043145601381,1.0
45.23699335658207,2.2131991135515494,13.755885735757445,0.0
47.02025428407269,2.3793711726907287,16.12274192974627,0.0
45.75196893238104,2.7565427100486466,11.412984749591809,0.0
74.99259535325872,7.486226469922292,23.35558159233407,1.0
75.97862923928916,7.084992342421282,23.347788619509146,1.0
39.26827303490656,2.5018478359239236,16.072605784144958,0.0
41.61538999847021,2.597192150788668,15.277320337286206,0.0
48.48103182406709,2.96082505596223,11.133696370950576,0.0
54.40578534720295,2.0368094350092307,14.004575872287008,0.0
49.59158303001156,1.8983995723054279,12.666302566096872,0.0
45.48497982496359,1.510350094812106,15.005489614981629,0.0
45.65370288643046,2.2945928560227076,13.562693445129929,0.0
52.965933133196984,2.175313480839287,12.659769599091534,0.0
64.85247689300832,7.117579544394616,27.129122612551164,1.0
44.82086980445024,2.304120925478089,15.762815057847142,0.0
40.36534764210958,2.432845629264726,17.39144575562173,0.0
38.60211516632149,2.710486472194695,16.460444351301575,0.0
43.8293152152541,2.0233356958706437,12.646009723082937,0.0
36.434327354545616,2.48673937037547,12.05324232394593,0.0
45.488380492744156,2.4025458598236593,14.448679313556164,0.0
71.27971546518077,8.638236624245414,24.76449668904795,1.0
43.25371147840786,2.348977250255068,10.976233160873573,0.0
53.77397090992182,2.4084016906398062,11.186369981004923,0.0
40.80395166330497,3.0769503671278735,15.543592354471322,0.0
42.03803037880566,2.0496896326760656,12.950865972465898,0.0
40.95753198553406,1.9104801044200987,10.877013555116282,0.0
46.979017667187044,3.2596419618208845,14.421336930406222,0.0
44.83623364892001,3.117891095911077,13.985910029038891,0.0
39.59468336200051,2.542659071282512,12.400118986596132,0.0
46.48492336616593,3.0005230462835706,13.726009021115084,0.0
51.951037745086566,2.1345218621422632,12.821775734437747,0.0
37.90817133533484,2.471705755550052,12.407726393627009,0.0
68.66775759695254,6.749703274356007,24.26806473845253,1.0
52.32824384460777,2.5566352052688823,11.899718520795709,0.0
40.11222377600724,2.002825312695744,18.61583250123222,0.0
75.45744190786378,5.718352140123709,27.88569772512181,1.0
44.68703436050239,1.7256908505681268,14.270676695784582,0.0
44.14907688737536,2.135198765096295,15.154727050213323,0.0
79.44744149044038,5.890007951665657,26.70742384876313,1.0
42.00312488523114,2.4277406646422413,12.561781097101628,0.0
41.61419144243944,2.447025822847932,11.521894594946716,0.0
81.81580650427043,8.865627749528354,26.495222596537374,1.0
52.37678108474776,3.130960750356996,10.864281149269088,0.0
41.134951080722665,3.0668850484335324,15.80803510952263,0.0
44.308678494144075,3.1874382095740925,14.850889728368344,0.0
45.90933127529247,1.3940690443352466,14.928739727093149,0.0
50.928520773314986,2.293197233289178,17.27013278905504,0.0
44.82179258851258,2.1237823813234824,15.565259652633037,0.0
44.87937456444998,2.2896191031594735,15.1826984835168,0.0
53.195584027220335,2.35008090186256,15.391727678187571,0.0
45.4329489373645,2.4120727977839644,12.82814465336449,0.0
42.30120159845319,2.8477688787828885,11.641261756734766,0.0
44.27956222139192,2.6073565915852632,15.527720703266844,0.0
46.554537827990025,1.6134837658965593,12.93709089728157,0.0
79.85428465819592,6.108670003782408,22.78554916821748,1.0
49.20321774494362,2.3501616759966066,13.031652097502526,0.0
82.47966818761294,6.762064642695775,21.999709779632408,1.0
78.4969954231086,4.947146654972497,27.061251501638754,1.0
43.95938874821363,2.7731421240018497,13.345965364780458,0.0
42.116143347158335,2.870412172710063,16.025274819288143,0.0
48.731267830136105,3.122339790368393,16.713166771655963,0.0
42.37122489159619,2.9311967361913793,11.554209960888873,0.0
43.00181907192699,1.9414067691464987,12.601009559664714,0.0
49.519674205430974,2.1911791615331517,14.528536543291272,0.0
43.31457014440981,3.236335337875491,12.724824915848073,0.0
38.810922505865754,2.203767870423553,13.87163167742236,0.0
42.08461280715531,2.0088529828726602,15.675528443093178,0.0
46.80697802754207,2.380533950415153,13.568664724904735,0.0
49.90882743495797,1.9346923325312368,15.182884303503709,0.0
49.11585291980957,2.5071365339182172,16.475307515023996,0.0
36.932193010616295,3.493637999615404,12.831089416299124,0.0
76.16886692711549,7.4451150384856035,30.730217391561485,1.0
51.38838410949255,2.0300484494455677,14.791639562191847,0.0
36.69519533242004,3.0176246673618765,12.450770059962837,0.0
44.20996050710505,1.5149480911440822,16.07217530209251,0.0
47.68254921785202,1.7414131516641604,13.571864604544277,0.0
84.37594374472516,5.2349381820221215,28.351487171334103,1.0
30.518723109031555,3.0454902125929832,11.268765191619702,0.0
46.73224104748488,2.838937659765454,13.31818424530784,0.0
42.661493993440544,2.7761499688397615,11.757512519811216,0.0
43.704789270896484,2.878394339993491,17.0182620268091,0.0
80.85219366415205,8.399366311868034,27.14347595935405,1.0
45.88850500466627,2.0181205368946946,16.725125705424905,0.0
53.67981901582625,2.7993971947809553,14.090982952661504,0.0
41.68549541224526,2.0834719714996206,13.230114223179838,0.0
35.23956100238749,2.6400805794098035,12.969563212383514,0.0
86.10511398419403,7.769871554319625,25.98072297705743,1.0
53.97278931758894,2.8607812525630716,14.226280914106045,0.0
44.24107452482208,2.095198240039177,17.060390397726703,0.0
53.637715850503554,2.7048813979797486,11.253194222060502,0.0
44.836526259529535,2.295358780943448,13.634862051240917,0.0
37.9314275154751,2.346095764430558,11.687168366512287,0.0
77.14044650781484,4.879656462981668,26.842484794384042,1.0
44.50412068110309,2.3457586057720903,14.623305712009557,0.0
43.65296582777721,2.7381788846781094,13.528060025578057,0.0
65.55215977472179,7.460608810095222,33.31589228837494,1.0
71.23162467115384,6.002681612232892,25.223277465561555,1.0
51.00206953972213,2.6670882086224488,14.843560148501743,0.0
57.8667990162493,1.8738032777934404,13.268988126029468,0.0
44.82644115147378,2.6659901652845073,13.892190301988522,0.0
50.285611131094576,2.9928649978399315,12.533687605780006,0.0
48.79577580151324,3.26050311357969,12.067686553259167,0.0
40.575986429865495,2.635028679195711,14.028298529931517,0.0
38.05213766618202,2.9476777153812996,14.553201531022362,0.0
43.764113087397014,2.4785883093442127,16.568191587896234,0.0
46.40595711984688,2.1267108267298807,12.907916402366558,0.0
55.44187352390364,3.5061352228503826,12.051756307567263,0.0
35.66367403704126,2.538425941479384,13.845557909553909,0.0
48.168884404660496,2.4755514082629473,16.510807218919794,0.0
49.87559866708875,3.8221716735085174,18.19168700361832,0.0
43.06149220032008,2.943645418633371,12.734239450230415,0.0
55.066936237633115,2.5360184306418723,15.091573427064711,0.0
36.5376768514259,2.157685087119998,13.59495154587034,0.0
84.28147076692883,8.489474997123555,30.684090628824407,1.0
48.25695625652899,2.948419657932766,12.335877390300286,0.0
42.89677338617321,2.744593565073832,12.124148846927202,0.0
76.0875101085232,7.430608174100486,27.088291775032655,1.0
42.827518862838424,3.3367260451492684,11.266283273438347,0.0
47.14408250165287,2.1099004354412685,19.510435487439803,0.0
49.86277224813365,2.7508913680837725,14.173395398828793,0.0
42.552802787408886,3.496257676584059,17.35734934674513,0.0
38.880298666188715,1.951348736183578,12.477289460382119,0.0
39.28514851084688,2.510655824335971,13.191205153632078,0.0
40.33366020463402,2.21482431679316,11.541632804399168,0.0
48.56499215086194,2.7310304466259483,15.07258181903438,0.0
50.84647795222836,3.221816001734407,14.443116947248422,0.0
47.18161834837016,2.0694560449132147,15.039804279057504,0.0
45.10635788368031,3.098623461822614,13.541235336289066,0.0
42.56437308117652,3.3213364766279816,14.615225336378392,0.0
42.482621729419,3.419091838397561,15.669502652649765,0.0
41.04762772277344,2.320829923989389,13.200201875737726,0.0
53.77670421221602,2.6386884689790957,14.702959800704404,0.0
41.53545202369673,2.314994485058936,17.87030808012046,0.0
52.51996494291345,2.6598259129594886,17.30723453698457,0.0
69.57456260243046,7.8881547078658825,28.218168367284242,1.0
43.3982634590284,2.7286402023076204,14.648917208705035,0.0
41.88650240089703,2.4927738645608604,10.804801660809137,0.0
43.72511391289572,1.6107062079967416,14.639049341565912,0.0
47.7811500470033,3.162898323771095,9.960145335687727,0.0
41.22862074990321,3.1707379577654407,15.801066154663182,0.0
82.09933808873285,7.742547790057129,19.48028528838985,1.0
83.96269328718263,6.538378100192467,24.14644688883613,1.0
87.98239699286084,7.834921369883056,25.698379611062432,1.0
45.58663691654391,2.723858462905139,11.255068904231798,0.0
55.37700399322719,2.6232523892160025,13.977815992102796,0.0
51.960011431723,2.1751173865758666,14.352379645005385,0.0
34.803839111199494,2.0132269001477656,12.731428304621193,0.0
43.473876478226664,2.8343274023789533,14.688107843126932,0.0
57.46499758716395,1.4347167600963997,12.084862089969576,0.0
44.748809452754315,2.418603546963853,11.368368367144985,0.0
51.50870644699399,2.4386455332021377,16.04303078556373,0.0
37.93848149332354,3.0742228545983776,15.442958647514686,0.0
46.303368829119535,3.0152902928120286,11.816749655681795,0.0
32.641777499363556,2.3883988726825973,12.00970303629324,0.0
87.17248710324546,5.636630199676157,32.66531081884277,1.0
49.59538241493884,1.4579435302507058,12.389656496514247,0.0
41.42824290986816,3.1868292725814786,13.668737179364735,0.0
53.388504070382204,3.4520682947865033,16.34688455326489,0.0
46.654401161072286,2.2258656025374615,13.010069039263854,0.0
54.23318498023833,3.7133582431727614,10.962178349819865,0.0
47.279438860408035,1.856418215707875,16.88389001160378,0.0
47.47840943986302,1.8003469125990292,14.766870062807289,0.0
91.65495256588582,6.040853224859998,27.409792186766257,1.0
47.975785127184565,2.8739551280587667,9.013458359339845,0.0
49.960211747682614,2.287881833300978,11.294982621118555,0.0
52.61514928204013,2.1004039966748733,16.557731626626786,0.0
41.540459650593775,2.2176129979145287,13.810351537438256,0.0
41.686881205270765,2.490369810132803,10.723941885127967,0.0
78.18837519319666,7.940306294952961,25.028595113165824,1.0
46.87849009172836,3.1405081808675566,16.499237810593332,0.0
41.40077895802646,2.714153548603824,15.54384030967335,0.0
79.20507055869426,7.245221463483404,30.8131959780211,1.0
45.337641023439616,2.9596144672876017,16.741072287993426,0.0
83.56947414806595,9.12316846948971,20.74262268328499,1.0
50.0314640460722,1.8804464621730497,13.258834475198434,0.0
47.29590039614219,2.037883427865848,12.903599403666455,0.0
51.39225931303649,2.193881632746125,15.772382377169592,0.0
44.686604513634144,2.9125491323338175,14.816105693673512,0.0
69.64824971428962,6.93186024509536,22.802764715446575,1.0
41.23291064826908,3.705838337789211,11.840315104437027,0.0
39.87806179332855,1.6257340133809097,16.04706128837069,0.0
49.67159955619637,1.0044320145496384,13.885218593996916,0.0
47.33214991216763,1.9988914905366375,9.359368803539153,0.0
49.678391965737305,2.833156250454606,10.934598880220138,0.0
57.898546688271594,2.363003459085348,12.87688450733875,0.0
83.54105169628421,8.400319448616417,24.567318191399252,1.0
71.61467995909591,9.484116700327704,32.133086427572366,1.0
49.11272456051594,2.3326123339467295,11.439088857995067,0.0
43.95338161424067,2.55287689563574,13.556926804832523,0.0
46.28775195361382,2.433683126808713,17.522376249734748,0.0
34.23304943198143,3.2865098626074283,14.094986936503286,0.0
84.24258535586904,9.251264734479669,31.771210705720918,1.0
51.83437133722262,2.598657853702798,15.640316373510968,0.0
48.37409746083302,3.1907270393452434,15.531756558961229,0.0
54.062242789984644,3.117905810003469,16.581288921845093,0.0
40.30060106836322,2.495349839430693,14.42547955171532,0.0
77.30934183646056,8.146293628522557,28.35288790432943,1.0
35.00899657733946,1.8438904032842969,14.252535472468136,0.0
39.92089090510802,1.9481650857348154,10.618656744787096,0.0
52.65375416171849,2.9345772962484484,14.336030681065058,0.0
81.10861021217985,7.241056298563748,24.850279534727683,1.0
43.50496324767066,3.2606580259612254,14.268592994495586,0.0
45.386841538238095,2.811103572021701,16.436389423508512,0.0
79.43132972264243,7.826703509623089,26.30824080442916,1.0
